CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 19:49:50.0;nível;6.24;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 20:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 20:50:00.0;nível;6.17;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 21:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 21:50:10.0;nível;6.09;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 22:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 22:50:10.0;nível;6.05;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 23:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-01 23:50:20.0;nível;6.01;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 00:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 00:50:20.0;nível;6.01;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 01:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 01:50:30.0;nível;5.97;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 02:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 02:50:30.0;nível;5.92;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 03:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 03:50:40.0;nível;5.89;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 04:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 04:50:40.0;nível;5.90;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 05:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 05:50:50.0;nível;5.89;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 06:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 06:50:50.0;nível;5.88;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 07:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 07:50:50.0;nível;5.90;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 08:00:00.0;chuva;0.40;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 08:10:00.0;chuva;0.40;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 08:20:00.0;chuva;0.40;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 08:30:00.0;chuva;0.80;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 08:40:00.0;chuva;0.60;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 08:51:00.0;nível;5.91;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 09:10:00.0;chuva;0.20;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 09:51:10.0;nível;5.94;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 10:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 10:51:10.0;nível;5.96;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 11:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 11:51:10.0;nível;5.98;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 12:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 12:51:20.0;nível;5.97;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 13:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 13:51:30.0;nível;5.99;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 14:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 14:51:40.0;nível;5.98;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 15:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 15:51:50.0;nível;6.02;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 16:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 16:51:50.0;nível;6.04;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 17:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 17:52:00.0;nível;6.02;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 18:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 18:52:00.0;nível;5.94;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 19:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 19:52:10.0;nível;5.96;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 20:10:00.0;chuva;0.20;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 20:52:10.0;nível;6.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 21:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 21:52:20.0;nível;5.95;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 22:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 22:52:20.0;nível;5.94;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 23:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-02 23:52:20.0;nível;5.95;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 00:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 00:52:20.0;nível;5.99;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 01:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 01:52:30.0;nível;5.98;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 02:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 02:52:30.0;nível;5.99;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 03:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 03:52:40.0;nível;6.01;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 04:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 04:52:40.0;nível;6.06;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 05:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 05:52:40.0;nível;6.07;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 06:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 06:52:40.0;nível;6.09;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 07:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 07:52:40.0;nível;6.09;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 08:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 08:52:50.0;nível;6.13;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 09:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 09:53:00.0;nível;6.15;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 10:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 10:53:10.0;nível;6.16;
