PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 12:40:00.0;1.20;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 12:50:00.0;1.60;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 13:00:00.0;1.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 13:10:00.0;1.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 13:20:00.0;0.60;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 13:30:00.0;1.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 13:40:00.0;0.60;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 13:50:00.0;0.40;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 14:00:00.0;1.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 14:10:00.0;0.40;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 14:20:00.0;0.60;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 14:30:00.0;0.40;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 14:40:00.0;0.20;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 15:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 16:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 17:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 18:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 19:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 20:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 21:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 22:10:00.0;0.00;;;
PELOTAS;431440703A;RS;Areal;-52.317;-31.746;2019-10-29 23:10:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 00:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 01:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 02:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 02:40:00.0;9.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 02:50:00.0;9.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 03:00:00.0;6.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 03:10:00.0;4.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 03:20:00.0;1.80;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 03:50:00.0;0.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 04:00:00.0;0.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 04:10:00.0;0.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 04:20:00.0;0.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 04:50:00.0;0.20;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 05:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 06:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 07:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 08:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 09:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 10:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 11:00:00.0;0.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 11:10:00.0;2.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 11:20:00.0;5.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 11:30:00.0;6.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 11:40:00.0;0.20;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 11:50:00.0;0.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 12:00:00.0;3.20;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 12:10:00.0;1.80;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 12:20:00.0;3.20;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 12:30:00.0;2.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 12:40:00.0;1.80;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 12:50:00.0;1.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 13:00:00.0;1.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 13:10:00.0;0.80;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 13:20:00.0;0.80;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 13:30:00.0;0.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 13:40:00.0;0.80;;;
